teff,logg,H,He,ebv,BF_FIT,BF_ERR,BF_C,D1,D2,D5
50000,5.0,0.4,0.6,0.05,1.157949,2.3e-05,1.158019980050228,0.0,0.0,0.0
50000,5.0,0.4,0.6,0.1,1.158136,2.3e-05,1.158205625305444,0.0,0.0,0.0
50000,5.0,0.4,0.6,0.15,1.158309,2.3e-05,1.158381235682004,0.0,0.0,0.0
50000,5.0,0.4,0.6,0.2,1.158467,2.3e-05,1.1585417937406641,0.0,0.0,0.0
50000,5.0,0.4,0.6,0.25,1.158613,2.3e-05,1.1586822820417897,0.0,0.0,0.0
50000,5.0,0.4,0.6,0.3,1.158744,2.3e-05,1.1588177529037267,0.0,0.0,0.0
50000,5.0,0.4,0.6,0.4,1.158967,2.3e-05,1.1590335027949656,0.0,0.0,0.0
50000,5.0,0.4,0.6,0.6,1.159255,2.3e-05,1.1593245142761512,0.0,0.0,0.0
50000,5.0,0.4,0.6,0.8,1.159339,2.3e-05,1.1594047933053977,0.0,0.0,0.0
50000,5.0,0.4,0.6,1.0,1.15923,2.3e-05,1.159294409640128,0.0,0.0,0.0
50000,5.0,0.4,0.6,1.25,1.158845,2.2e-05,1.1589080668116847,0.0,0.0,0.0
50000,5.0,0.4,0.6,1.5,1.158207,2.2e-05,1.1582658345773786,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.0,1.157904,2.3e-05,1.1579748230961935,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.05,1.158108,2.3e-05,1.1581805381087766,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.1,1.158298,2.4e-05,1.1583712008033482,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.15,1.158474,2.4e-05,1.1585468111799084,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.2,1.158637,2.4e-05,1.158707369238457,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.25,1.158787,2.4e-05,1.1588528749791056,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.3,1.158923,2.4e-05,1.158993363280287,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.4,1.159155,2.4e-05,1.1592241654895374,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.6,1.159464,2.4e-05,1.1595302292886789,0.0,0.0,0.0
50000,5.0,0.5,0.5,0.8,1.159574,2.4e-05,1.1596355955146485,0.0,0.0,0.0
50000,5.0,0.5,0.5,1.0,1.159496,2.4e-05,1.159560333924702,0.0,0.0,0.0
50000,5.0,0.5,0.5,1.25,1.159156,2.3e-05,1.159214130610826,0.0,0.0,0.0
50000,5.0,0.5,0.5,1.5,1.158573,2.3e-05,1.1586321076485664,0.0,0.0,0.0
50000,5.0,0.6,0.4,0.0,1.15837,2.4e-05,1.158441444953939,0.0,0.0,0.0
50000,5.0,0.6,0.4,0.05,1.158576,2.4e-05,1.1586471599665222,0.0,0.0,0.0
50000,5.0,0.6,0.4,0.1,1.158769,2.4e-05,1.1588378226610383,0.0,0.0,0.0
50000,5.0,0.6,0.4,0.15,1.158948,2.4e-05,1.1590184504769543,0.0,0.0,0.0
50000,5.0,0.6,0.4,0.2,1.159114,2.4e-05,1.1591840259749144,0.0,0.0,0.0
50000,5.0,0.6,0.4,0.25,1.159267,2.4e-05,1.159334549154807,0.0,0.0,0.0
50000,5.0,0.6,0.4,0.3,1.159406,2.4e-05,1.159475037456044,0.0,0.0,0.0
50000,5.0,0.6,0.4,0.4,1.159647,2.4e-05,1.1597108571046506,0.0,0.0,0.0
